,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Spencer Dinwiddie,Washington Wizards,35:57,7,14,.500,3,7,.429,4,10,.400,1,6,7,12,1,1,2,3,21,0,35:57,.571,.607,.500,.714,3.8,17.0,11.4,49.1,1.4,2.6,9.8,27.2,128,123
1,Kyle Kuzma,Washington Wizards,32:33,7,16,.438,2,8,.250,2,2,1.000,1,9,10,2,1,1,2,4,18,+17,32:33,.533,.500,.500,.125,4.2,28.2,18.0,9.3,1.6,2.9,10.6,27.8,100,118
2,Corey Kispert,Washington Wizards,32:30,6,7,.857,4,5,.800,4,4,1.000,1,1,2,3,0,0,1,2,20,+12,32:30,1.142,1.143,.714,.571,4.2,3.1,3.6,13.4,0.0,0.0,10.2,14.4,196,133
3,Aaron Holiday,Washington Wizards,28:24,6,11,.545,4,7,.571,0,0,0,0,3,3,5,0,0,1,2,16,+9,28:24,.727,.727,.636,.000,0.0,10.8,6.2,26.5,0.0,0.0,8.3,20.3,136,130
4,Daniel Gafford,Washington Wizards,25:44,2,2,1.000,0,0,0,7,8,.875,2,4,6,1,0,1,1,0,11,+6,25:44,.996,1.000,.000,4.000,10.7,15.9,13.6,4.9,0.0,3.7,15.3,12.2,184,126
6,Deni Avdija,Washington Wizards,28:47,5,8,.625,1,4,.250,3,4,.750,0,5,5,2,0,3,2,4,14,-1,28:47,.717,.688,.500,.500,0.0,17.7,10.2,9.9,0.0,9.8,17.0,19.6,119,122
7,Montrezl Harrell,Washington Wizards,22:06,6,7,.857,0,0,0,3,3,1.000,0,4,4,2,0,0,0,0,15,-1,22:06,.901,.857,.000,.429,0.0,18.5,10.6,15.0,0.0,0.0,0.0,18.1,187,127
8,Raul Neto,Washington Wizards,19:21,2,6,.333,1,2,.500,0,0,0,0,0,0,3,1,0,2,3,5,-2,19:21,.417,.417,.333,.000,0.0,0.0,0.0,20.1,2.7,0.0,25.0,19.8,81,128
9,Dāvis Bertāns,Washington Wizards,14:01,1,4,.250,1,4,.250,1,1,1.000,0,1,1,0,1,0,0,0,4,0,14:01,.450,.375,1.000,.250,0.0,7.3,4.2,0.0,3.7,0.0,0.0,15.2,91,123
10,Anthony Gill,Washington Wizards,0:37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0:37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,135
11,Rui Hachimura,Washington Wizards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Jordan Schakel,Washington Wizards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Team Totals,Washington Wizards,240,42,75,.560,16,37,.432,24,32,.750,5,33,38,30,4,6,11,18,124,0,240,.696,.667,.493,.427,14.3,70.2,46.3,71.4,4.3,11.8,11.0,100.0,132.8,125.3
0,Kemba Walker,New York Knicks,43:00,14,27,.519,7,14,.500,9,9,1.000,2,7,9,8,0,0,0,2,44,+4,43:00,.711,.648,.519,.333,4.8,22.3,12.3,33.9,0.0,0.0,0.0,31.4,163,134
1,Evan Fournier,New York Knicks,38:14,2,13,.154,2,11,.182,2,2,1.000,0,3,3,1,1,0,0,3,8,-9,38:14,.288,.231,.846,.154,0.0,10.8,4.6,3.2,1.3,0.0,0.0,15.8,75,132
2,Alec Burks,New York Knicks,36:25,6,16,.375,4,9,.444,4,6,.667,0,7,7,3,1,0,2,3,20,-12,36:25,.536,.500,.563,.375,0.0,26.4,11.3,11.6,1.4,0.0,9.7,24.7,111,130
3,Julius Randle,New York Knicks,35:27,10,22,.455,0,5,.000,3,4,.750,4,5,9,2,0,1,4,0,23,-4,35:27,.484,.455,.227,.182,11.5,19.3,14.9,9.5,0.0,3.6,14.4,34.1,99,132
4,Mitchell Robinson,New York Knicks,24:59,4,4,1.000,0,0,0,0,0,0,2,1,3,0,0,0,1,6,8,-1,24:59,1.000,1.000,.000,.000,8.2,5.5,7.0,0.0,0.0,0.0,20.0,8.7,159,134
6,Jericho Sims,New York Knicks,22:07,3,3,1.000,0,0,0,0,0,0,4,2,6,0,0,0,0,1,6,-3,22:07,1.000,1.000,.000,.000,18.5,12.4,15.9,0.0,0.0,0.0,0.0,5.9,211,135
7,Damyean Dotson,New York Knicks,16:21,2,4,.500,0,1,.000,0,0,0,0,1,1,1,0,0,0,0,4,+3,16:21,.500,.500,.250,.000,0.0,8.4,3.6,8.1,0.0,0.0,0.0,10.7,118,135
8,Obi Toppin,New York Knicks,13:00,0,1,.000,0,1,.000,2,2,1.000,1,2,3,1,0,0,0,3,2,-6,13:00,.532,.000,1.000,2.000,7.9,21.1,13.5,8.8,0.0,0.0,0.0,6.3,158,133
9,Taj Gibson,New York Knicks,7:06,1,2,.500,0,0,0,0,0,0,1,2,3,1,0,0,0,3,2,-7,7:06,.500,.500,.000,.000,14.4,38.6,24.7,19.2,0.0,0.0,0.0,12.3,142,130
10,Danuel House Jr.,New York Knicks,3:21,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,3:21,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0,136
11,Quentin Grimes,New York Knicks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Matt Mooney,New York Knicks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Tyler Hall,New York Knicks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Wayne Selden,New York Knicks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Team Totals,New York Knicks,240,42,93,.452,13,42,.310,20,23,.870,14,30,44,17,2,1,7,21,117,0,240,.567,.522,.452,.247,29.8,85.7,53.7,40.5,2.1,2.6,6.4,100.0,125.3,132.8
