,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Bam Adebayo,Miami Heat,39:45,5,8,.625,0,0,0,7,10,.700,3,8,11,8,1,2,5,1,17,-6,39:45,.685,.625,.000,1.250,8.6,23.0,15.8,31.2,1.2,6.2,28.7,19.1,120,114
1,Goran Dragić,Miami Heat,33:35,5,11,.455,2,6,.333,1,4,.250,0,2,2,1,1,0,2,3,13,-7,33:35,.509,.545,.545,.364,0.0,6.8,3.4,4.8,1.4,0.0,13.6,19.2,87,120
2,Kendrick Nunn,Miami Heat,28:08,3,11,.273,3,8,.375,0,0,0,0,0,0,4,1,1,0,2,9,-6,28:08,.409,.409,.727,.000,0.0,0.0,0.0,21.4,1.7,4.4,0.0,17.1,101,119
3,Duncan Robinson,Miami Heat,21:24,4,8,.500,3,7,.429,2,2,1.000,0,3,3,1,1,0,1,5,13,-17,21:24,.732,.688,.875,.250,0.0,16.0,8.0,8.0,2.2,0.0,10.1,20.2,129,115
4,Meyers Leonard,Miami Heat,14:56,2,4,.500,1,2,.500,0,0,0,0,3,3,1,1,0,0,4,5,-12,14:56,.625,.625,.500,.000,0.0,23.0,11.5,10.5,3.2,0.0,0.0,11.7,131,111
6,Tyler Herro,Miami Heat,35:33,8,18,.444,3,8,.375,3,4,.750,1,7,8,3,2,0,5,1,22,-1,35:33,.557,.528,.444,.222,3.2,22.5,12.9,15.5,2.7,0.0,20.2,30.4,94,113
7,Justise Winslow,Miami Heat,34:06,3,10,.300,0,3,.000,4,4,1.000,1,6,7,3,1,0,1,5,10,+3,34:06,.425,.300,.300,.400,3.4,20.1,11.7,12.9,1.4,0.0,7.8,16.3,99,117
8,Kelly Olynyk,Miami Heat,24:22,7,10,.700,2,3,.667,3,3,1.000,3,3,6,1,0,0,3,2,19,+14,24:22,.839,.800,.300,.300,14.1,14.1,14.1,8.5,0.0,0.0,20.9,25.7,131,121
9,James Johnson,Miami Heat,8:11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,-13,8:11,0,0,0,0,0.0,14.0,7.0,0.0,0.0,0.0,100.0,5.3,0,121
10,Jimmy Butler,Miami Heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,Udonis Haslem,Miami Heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Chris Silva,Miami Heat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Team Totals,Miami Heat,240,37,80,.463,14,37,.378,20,27,.741,8,33,41,22,8,3,18,24,108,0,240,.588,.550,.463,.338,19.0,78.6,48.8,59.5,8.0,7.7,16.4,100.0,107.5,116.5
0,P.J. Tucker,Houston Rockets,36:46,3,6,.500,1,2,.500,0,0,0,1,6,7,1,4,0,0,2,7,+11,36:46,.583,.583,.333,.000,3.1,18.7,10.9,3.8,5.2,0.0,0.0,7.0,132,101
1,Russell Westbrook,Houston Rockets,36:27,11,21,.524,0,2,.000,5,6,.833,1,8,9,7,2,0,9,5,27,+9,36:27,.571,.524,.095,.286,3.1,25.1,14.1,39.2,2.6,0.0,27.6,38.2,95,105
2,James Harden,Houston Rockets,35:15,9,23,.391,7,17,.412,9,10,.900,2,4,6,5,1,1,2,0,34,+11,35:15,.620,.543,.739,.435,6.5,13.0,9.7,26.4,1.4,3.2,6.8,35.6,130,109
3,Danuel House Jr.,Houston Rockets,33:55,7,11,.636,4,8,.500,5,7,.714,2,2,4,2,2,0,1,1,23,-1,33:55,.817,.818,.727,.636,6.7,6.7,6.7,10.1,2.8,0.0,6.6,19.0,158,109
4,Tyson Chandler,Houston Rockets,7:38,0,0,0,0,0,0,1,2,.500,0,1,1,0,0,0,1,2,1,+6,7:38,.568,0,0,0,0.0,15.0,7.5,0.0,0.0,0.0,53.2,10.5,53,113
6,Gary Clark,Houston Rockets,29:17,5,10,.500,2,6,.333,0,0,0,3,5,8,1,1,1,0,3,12,+7,29:17,.600,.600,.600,.000,11.7,19.5,15.6,5.5,1.6,3.8,0.0,14.6,137,106
7,Ben McLemore,Houston Rockets,19:25,2,6,.333,1,5,.200,2,2,1.000,0,3,3,1,1,0,1,5,7,+8,19:25,.509,.417,.833,.333,0.0,17.7,8.8,7.5,2.5,0.0,12.7,17.3,99,107
8,Austin Rivers,Houston Rockets,18:58,1,3,.333,0,2,.000,3,4,.750,0,2,2,1,0,0,1,1,5,0,18:58,.525,.333,.667,1.333,0.0,12.1,6.0,7.1,0.0,0.0,17.4,13.0,100,114
9,Thabo Sefolosha,Houston Rockets,11:22,0,1,.000,0,1,.000,0,0,0,0,1,1,0,0,0,0,1,0,-3,11:22,.000,.000,1.000,.000,0.0,10.1,5.0,0.0,0.0,0.0,0.0,3.8,0,115
10,Isaiah Hartenstein,Houston Rockets,10:25,0,1,.000,0,0,0,1,2,.500,0,2,2,1,0,0,0,2,1,-1,10:25,.266,.000,.000,2.000,0.0,21.9,11.0,12.1,0.0,0.0,0.0,7.7,87,112
11,Chris Clemons,Houston Rockets,0:32,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,-2,0:32,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0,117
12,Team Totals,Houston Rockets,240,38,83,.458,15,44,.341,26,33,.788,9,34,43,19,11,2,15,22,117,0,240,.600,.548,.530,.398,21.4,81.0,51.2,50.0,10.9,4.7,13.3,100.0,116.5,107.5
