,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Darius Bazley,Oklahoma City Thunder,30:45,6,11,.545,0,2,.000,2,3,.667,1,6,7,2,0,0,4,3,14,-33,30:45,.568,.545,.182,.273,3.7,25.3,13.8,12.2,0.0,0.0,24.5,21.8,90,121
1,Aleksej Pokusevski,Oklahoma City Thunder,29:38,3,11,.273,1,6,.167,1,2,.500,0,2,2,5,2,0,5,1,8,-28,29:38,.337,.318,.545,.182,0.0,8.8,4.1,26.9,3.1,0.0,29.6,23.3,63,117
2,Moses Brown,Oklahoma City Thunder,27:19,5,8,.625,0,0,0,1,2,.500,3,5,8,1,1,0,3,2,11,-13,27:19,.619,.625,.000,.250,12.6,23.7,17.8,6.7,1.7,0.0,25.3,17.8,98,117
3,Kenrich Williams,Oklahoma City Thunder,26:04,4,5,.800,0,1,.000,0,2,.000,1,3,4,4,0,0,5,1,8,-30,26:04,.680,.800,.200,.400,4.4,14.9,9.3,26.7,0.0,0.0,46.0,17.1,79,123
4,Théo Maledon,Oklahoma City Thunder,22:13,4,8,.500,1,2,.500,1,2,.500,0,1,1,2,2,0,5,1,10,-17,22:13,.563,.563,.250,.250,0.0,5.8,2.7,16.4,4.2,0.0,36.0,25.6,73,115
6,Ty Jerome,Oklahoma City Thunder,30:59,8,12,.667,4,8,.500,2,2,1.000,0,2,2,2,1,0,1,1,22,-15,30:59,.854,.833,.667,.167,0.0,8.4,3.9,13.7,1.5,0.0,7.2,18.4,156,121
7,Svi Mykhailiuk,Oklahoma City Thunder,24:28,1,5,.200,0,2,.000,0,0,0,0,2,2,0,0,0,5,0,2,-8,24:28,.200,.200,.400,.000,0.0,10.6,5.0,0.0,0.0,0.0,50.0,16.8,20,124
8,Isaiah Roby,Oklahoma City Thunder,21:12,2,9,.222,0,5,.000,3,4,.750,3,5,8,4,2,1,1,4,7,-15,21:12,.325,.222,.556,.444,16.2,30.6,22.9,29.7,4.4,4.1,8.5,22.7,91,107
9,Jaylen Hoard,Oklahoma City Thunder,15:50,1,5,.200,0,1,.000,1,4,.250,3,1,4,1,1,0,0,2,3,-2,15:50,.222,.200,.200,.800,21.7,8.2,15.3,9.5,2.9,0.0,0.0,17.5,75,117
10,Charlie Brown Jr.,Oklahoma City Thunder,11:32,1,4,.250,1,3,.333,2,2,1.000,0,0,0,0,2,0,0,1,5,+6,11:32,.512,.375,.750,.500,0.0,0.0,0.0,0.0,8.1,0.0,0.0,17.3,116,107
11,Mike Muscala,Oklahoma City Thunder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Tony Bradley,Oklahoma City Thunder,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Team Totals,Oklahoma City Thunder,240,35,78,.449,7,30,.233,13,23,.565,11,27,38,21,11,1,29,16,90,0,240,.511,.494,.385,.295,26.2,73.0,48.1,60.0,10.7,1.8,24.8,100.0,87.3,117.4
0,Tobias Harris,Philadelphia 76ers,25:26,5,10,.500,1,2,.500,0,0,0,0,4,4,4,4,0,2,1,11,+22,25:26,.550,.550,.200,.000,0.0,18.0,9.6,20.1,7.3,0.0,16.7,19.9,107,82
1,Seth Curry,Philadelphia 76ers,23:54,3,6,.500,3,5,.600,0,0,0,0,1,1,1,2,0,0,0,9,+13,23:54,.750,.750,.833,.000,0.0,4.8,2.5,4.9,3.9,0.0,0.0,10.6,156,93
2,Joel Embiid,Philadelphia 76ers,22:59,6,10,.600,2,5,.400,7,9,.778,0,5,5,1,3,0,2,3,21,+18,22:59,.752,.700,.500,.900,0.0,24.9,13.2,6.1,6.1,0.0,12.5,29.3,135,82
