,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Jerami Grant,Detroit Pistons,34:33,8,16,.500,2,6,.333,6,6,1.000,0,5,5,4,0,0,2,4,24,-6,34:33,.644,.563,.375,.375,0.0,15.4,6.9,24.3,0.0,0.0,9.7,25.8,119,112
1,Saddiq Bey,Detroit Pistons,29:32,3,10,.300,3,10,.300,2,2,1.000,1,7,8,1,1,0,1,2,11,-5,29:32,.506,.450,1.000,.200,3.0,25.3,13.0,5.6,1.6,0.0,8.4,17.4,97,107
2,Mason Plumlee,Detroit Pistons,28:08,4,5,.800,0,0,0,2,2,1.000,0,7,7,3,2,0,1,4,10,-10,28:08,.850,.800,.000,.400,0.0,26.5,11.9,18.8,3.4,0.0,14.5,10.6,148,103
3,Wayne Ellington,Detroit Pistons,15:44,1,4,.250,1,3,.333,0,0,0,0,0,0,3,0,1,0,3,3,+1,15:44,.375,.375,.750,.000,0.0,0.0,0.0,29.6,0.0,6.0,0.0,11.0,100,109
4,Dennis Smith Jr.,Detroit Pistons,15:25,2,6,.333,2,4,.500,0,0,0,0,0,0,2,2,0,4,2,6,-12,15:25,.500,.500,.667,.000,0.0,0.0,0.0,22.4,6.3,0.0,40.0,28.0,61,100
6,Saben Lee,Detroit Pistons,32:35,4,7,.571,0,1,.000,4,7,.571,0,4,4,5,3,0,1,4,12,+3,32:35,.595,.571,.143,1.000,0.0,13.1,5.9,26.2,4.5,0.0,9.0,14.7,120,103
7,Josh Jackson,Detroit Pistons,32:16,7,23,.304,0,6,.000,3,4,.750,4,6,10,2,0,0,1,1,17,-10,32:16,.343,.304,.261,.174,10.8,19.8,14.9,12.6,0.0,0.0,3.9,34.4,79,112
8,Isaiah Stewart,Detroit Pistons,19:52,2,5,.400,0,1,.000,0,0,0,4,4,8,2,0,3,0,0,4,+1,19:52,.400,.400,.200,.000,17.6,21.5,19.3,16.6,0.0,14.2,0.0,10.9,121,99
9,Sekou Doumbouya,Detroit Pistons,16:26,1,6,.167,1,4,.250,0,0,0,0,5,5,0,1,0,0,1,3,-3,16:26,.250,.250,.667,.000,0.0,32.5,14.6,0.0,2.9,0.0,0.0,15.8,51,103
10,Svi Mykhailiuk,Detroit Pistons,15:29,2,9,.222,2,5,.400,0,0,0,0,2,2,1,1,0,1,0,6,-4,15:29,.333,.333,.556,.000,0.0,13.8,6.2,11.2,3.1,0.0,10.0,27.9,63,106
