,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Terry Rozier,Charlotte Hornets,32:03,11,17,.647,4,8,.500,4,4,1.000,0,6,6,4,2,0,2,3,30,+16,32:03,.800,.765,.471,.235,0.0,21.4,10.4,18.4,3.0,0.0,9.6,29.3,143,115
1,P.J. Washington,Charlotte Hornets,30:21,3,9,.333,0,3,.000,0,0,0,2,3,5,1,2,0,0,0,6,+25,30:21,.333,.333,.333,.000,7.2,11.3,9.2,3.6,3.2,0.0,0.0,13.4,92,119
2,Miles Bridges,Charlotte Hornets,30:03,11,15,.733,5,6,.833,0,0,0,0,3,3,6,1,0,0,1,27,+28,30:03,.900,.900,.400,.000,0.0,11.4,5.6,30.5,1.6,0.0,0.0,22.6,179,122
3,LaMelo Ball,Charlotte Hornets,29:43,6,13,.462,5,8,.625,4,4,1.000,1,4,5,7,2,0,3,3,21,+20,29:43,.711,.654,.615,.308,3.7,15.4,9.4,28.8,3.3,0.0,16.9,27.0,131,117
4,Mason Plumlee,Charlotte Hornets,28:26,2,3,.667,0,0,0,1,3,.333,2,8,10,8,1,4,1,1,5,+25,28:26,.579,.667,.000,1.000,7.7,32.2,19.6,29.6,1.7,14.7,18.8,8.5,154,108
6,Cody Martin,Charlotte Hornets,21:23,4,6,.667,1,1,1.000,2,2,1.000,0,0,0,0,3,0,0,0,11,-2,21:23,.799,.750,.167,.333,0.0,0.0,0.0,0.0,6.8,0.0,0.0,14.5,156,114
7,Montrezl Harrell,Charlotte Hornets,17:35,1,1,1.000,0,0,0,3,3,1.000,0,0,0,2,0,1,0,4,5,-5,17:35,1.078,1.000,.000,3.000,0.0,0.0,0.0,11.8,0.0,5.9,0.0,6.0,234,127
8,Kelly Oubre Jr.,Charlotte Hornets,16:37,4,9,.444,1,4,.250,2,5,.400,1,3,4,1,1,1,0,2,11,-8,16:37,.491,.500,.444,.556,6.6,20.6,13.4,7.7,2.9,6.3,0.0,30.5,108,113
9,Isaiah Thomas,Charlotte Hornets,16:35,4,10,.400,4,4,1.000,0,0,0,1,0,1,4,0,1,0,1,12,+7,16:35,.600,.600,.400,.000,6.6,0.0,3.4,30.9,0.0,6.3,0.0,27.2,137,127
10,Jalen McDaniels,Charlotte Hornets,13:16,1,5,.200,0,1,.000,0,0,0,1,1,2,0,0,0,0,2,2,-12,13:16,.200,.200,.200,.000,8.2,8.6,8.4,0.0,0.0,0.0,0.0,17.0,62,127
11,Nick Richards,Charlotte Hornets,1:59,1,2,.500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-2,1:59,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.6,93,130
12,JT Thor,Charlotte Hornets,1:59,1,1,1.000,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,-2,1:59,1.000,1.000,.000,.000,0.0,57.6,28.1,0.0,0.0,0.0,0.0,22.8,200,111
13,Team Totals,Charlotte Hornets,240,49,91,.538,20,35,.571,16,21,.762,8,29,37,33,12,7,6,17,134,0,240,.668,.648,.385,.231,18.2,69.0,43.0,67.3,12.2,15.2,5.6,100.0,136.1,117.8
0,Shai Gilgeous-Alexander,Oklahoma City Thunder,36:09,12,20,.600,3,7,.429,5,5,1.000,2,6,8,5,0,0,3,5,32,-3,36:09,.721,.675,.350,.250,6.3,18.1,12.4,25.5,0.0,0.0,11.9,28.8,136,139
1,Darius Bazley,Oklahoma City Thunder,35:07,10,18,.556,4,9,.444,1,2,.500,0,4,4,4,0,0,2,0,25,-14,35:07,.662,.667,.500,.111,0.0,12.4,6.4,19.3,0.0,0.0,9.6,24.5,124,140
