,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Romeo Langford,Boston Celtics,34:08,5,11,.455,0,1,.000,4,6,.667,1,3,4,1,1,0,2,4,14,-1,34:08,.513,.455,.091,.545,3.1,10.3,6.5,5.0,1.5,0.0,12.8,21.0,96,106
1,Luke Kornet,Boston Celtics,26:25,2,7,.286,0,5,.000,0,0,0,0,3,3,0,0,3,1,1,4,+9,26:25,.286,.286,.714,.000,0.0,13.3,6.3,0.0,0.0,10.5,12.5,13.9,51,98
2,Grant Williams,Boston Celtics,25:36,5,8,.625,2,2,1.000,1,1,1.000,1,5,6,2,0,0,2,1,13,-18,25:36,.770,.750,.250,.125,4.1,22.9,12.9,14.6,0.0,0.0,19.2,18.7,125,108
3,Payton Pritchard,Boston Celtics,23:02,2,10,.200,2,8,.250,0,0,0,1,5,6,6,0,0,1,2,6,-24,23:02,.300,.300,.800,.000,4.5,25.4,14.4,40.6,0.0,0.0,9.1,21.9,85,107
4,Semi Ojeleye,Boston Celtics,16:17,2,6,.333,1,5,.200,0,0,0,0,2,2,1,0,0,1,1,5,-10,16:17,.417,.417,.833,.000,0.0,14.4,6.8,10.1,0.0,0.0,14.3,19.7,77,109
6,Jabari Parker,Boston Celtics,26:54,6,10,.600,1,3,.333,5,6,.833,1,6,7,2,0,0,0,3,18,+8,26:54,.712,.650,.300,.600,3.9,26.1,14.4,14.7,0.0,0.0,0.0,21.6,152,107
7,Carsen Edwards,Boston Celtics,26:31,4,13,.308,2,8,.250,0,0,0,0,2,2,0,1,0,1,1,10,+8,26:31,.385,.385,.615,.000,0.0,8.8,4.2,0.0,2.0,0.0,7.1,24.2,72,105
8,Tremont Waters,Boston Celtics,25:03,7,13,.538,3,8,.375,0,0,0,0,5,5,5,2,0,3,1,17,+20,25:03,.654,.654,.615,.000,0.0,23.4,11.0,44.4,4.1,0.0,18.8,29.3,111,98
9,Aaron Nesmith,Boston Celtics,19:28,1,6,.167,0,1,.000,0,0,0,1,2,3,2,0,0,1,3,2,-6,19:28,.167,.167,.167,.000,5.4,12.0,8.5,15.2,0.0,0.0,14.3,16.5,53,109
10,Tacko Fall,Boston Celtics,16:36,1,2,.500,0,0,0,1,2,.500,4,4,8,0,0,3,0,2,3,-6,16:36,.521,.500,.000,1.000,25.1,28.2,26.6,0.0,0.0,16.7,0.0,8.0,146,90
11,Evan Fournier,Boston Celtics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
