,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Bradley Beal,Washington Wizards,39:22,15,27,.556,5,11,.455,18,20,.900,2,3,5,4,2,1,7,5,53,-4,39:22,.740,.648,.407,.741,7.2,9.9,8.6,26.1,2.3,2.8,16.4,46.2,128,120
1,Rui Hachimura,Washington Wizards,28:30,4,8,.500,0,1,.000,2,2,1.000,0,8,8,4,1,0,4,3,10,+4,28:30,.563,.500,.125,.250,0.0,36.4,19.0,22.3,1.6,0.0,31.1,19.2,90,118
2,Ish Smith,Washington Wizards,27:17,3,5,.600,2,3,.667,2,3,.667,0,3,3,5,2,1,1,2,10,-1,27:17,.791,.800,.600,.600,0.0,14.3,7.4,27.7,3.3,4.0,13.7,11.4,151,116
3,Isaac Bonga,Washington Wizards,15:11,1,3,.333,0,1,.000,0,0,0,1,1,2,0,0,0,1,3,2,+2,15:11,.333,.333,.333,.000,9.3,8.5,8.9,0.0,0.0,0.0,25.0,11.2,66,126
4,Ian Mahinmi,Washington Wizards,8:08,0,0,0,0,0,0,1,2,.500,0,0,0,1,1,0,0,1,1,-9,8:08,.568,0,0,0,0.0,0.0,0.0,16.0,5.6,0.0,0.0,4.6,152,116
6,Dāvis Bertāns,Washington Wizards,37:02,7,15,.467,5,11,.455,3,3,1.000,1,3,4,1,1,0,6,6,22,0,37:02,.674,.633,.733,.200,3.8,10.5,7.3,4.6,1.2,0.0,26.9,25.6,95,123
7,Troy Brown Jr.,Washington Wizards,21:19,3,4,.750,0,0,0,1,2,.500,1,0,1,3,2,0,2,3,7,-9,21:19,.717,.750,.000,.500,6.6,0.0,3.2,22.3,4.3,0.0,29.1,13.7,117,119
8,Shabazz Napier,Washington Wizards,16:59,1,1,1.000,0,0,0,0,0,0,0,0,0,4,4,0,3,1,2,-4,16:59,1.000,1.000,.000,.000,0.0,0.0,0.0,33.1,10.7,0.0,75.0,10.0,84,105
9,Jerome Robinson,Washington Wizards,16:13,1,5,.200,0,1,.000,0,0,0,1,3,4,0,1,0,0,1,2,-16,16:13,.200,.200,.200,.000,8.7,24.0,16.7,0.0,2.8,0.0,0.0,13.1,59,118
10,Moritz Wagner,Washington Wizards,15:01,0,2,.000,0,1,.000,4,4,1.000,0,2,2,2,0,1,0,1,4,0,15:01,.532,.000,.500,2.000,0.0,17.3,9.0,17.3,0.0,7.3,0.0,10.7,141,122
11,Thomas Bryant,Washington Wizards,14:08,2,2,1.000,0,0,0,0,0,0,1,4,5,0,1,0,0,1,4,-8,14:08,1.000,1.000,.000,.000,10.0,36.7,23.9,0.0,3.2,0.0,0.0,6.0,207,115
12,Gary Payton II,Washington Wizards,0:50,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0:50,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0,129
13,Anžejs Pasečņiks,Washington Wizards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Team Totals,Washington Wizards,240,37,73,.507,12,30,.400,31,36,.861,7,27,34,24,15,3,24,27,117,0,240,.658,.589,.411,.493,20.6,73.0,47.9,64.9,14.2,6.8,21.3,100.0,110.8,119.3
0,Tomáš Satoranský,Chicago Bulls,39:20,6,10,.600,1,3,.333,2,4,.500,0,3,3,13,4,0,0,1,15,+11,39:20,.638,.650,.300,.400,0.0,10.8,5.2,42.1,4.6,0.0,0.0,12.0,169,109
