,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,James Wiseman,Golden State Warriors,34:35,5,14,.357,0,2,.000,1,2,.500,3,8,11,2,0,1,0,3,11,-8,34:35,.370,.357,.143,.143,8.5,25.8,16.6,8.9,0.0,2.1,0.0,18.4,92,118
1,Juan Toscano-Anderson,Golden State Warriors,32:44,3,5,.600,0,2,.000,3,4,.750,1,5,6,2,2,1,3,1,9,-6,32:44,.666,.600,.400,.800,3.0,17.1,9.6,8.7,2.9,2.2,30.7,12.8,100,113
2,Nico Mannion,Golden State Warriors,31:16,3,10,.300,3,5,.600,0,0,0,0,4,4,6,1,0,5,3,9,-7,31:16,.450,.450,.500,.000,0.0,14.3,6.7,27.6,1.5,0.0,33.3,20.6,74,119
3,Andrew Wiggins,Golden State Warriors,31:15,6,11,.545,1,2,.500,3,3,1.000,0,2,2,3,2,0,3,1,16,-22,31:15,.649,.591,.182,.273,0.0,7.1,3.3,16.0,3.0,0.0,19.6,21.0,108,117
4,Damion Lee,Golden State Warriors,23:21,3,6,.500,1,4,.250,0,0,0,1,2,3,3,1,0,1,0,7,-1,23:21,.583,.583,.667,.000,4.2,9.6,6.7,19.4,2.0,0.0,14.3,12.8,115,119
6,Jordan Poole,Golden State Warriors,26:11,10,16,.625,5,10,.500,1,1,1.000,0,3,3,1,1,1,0,0,26,-7,26:11,.791,.781,.625,.063,0.0,12.8,6.0,9.3,1.8,2.8,0.0,26.9,148,117
7,Brad Wanamaker,Golden State Warriors,16:44,3,7,.429,1,1,1.000,0,0,0,0,1,1,3,0,1,1,2,7,-15,16:44,.500,.500,.143,.000,0.0,6.7,3.1,29.3,0.0,4.3,12.5,20.5,100,121
8,Eric Paschall,Golden State Warriors,15:16,2,9,.222,0,4,.000,2,4,.500,0,4,4,0,0,0,3,0,6,-16,15:16,.279,.222,.444,.444,0.0,29.2,13.7,0.0,0.0,0.0,21.8,38.6,45,118
9,Kevon Looney,Golden State Warriors,13:25,2,4,.500,0,1,.000,0,0,0,4,1,5,0,1,0,0,1,4,-14,13:25,.500,.500,.250,.000,29.2,8.3,19.4,0.0,3.5,0.0,0.0,12.8,132,116
10,Kent Bazemore,Golden State Warriors,11:00,1,5,.200,1,3,.333,0,2,.000,0,1,1,1,1,0,1,0,3,-12,11:00,.255,.300,.600,.400,0.0,10.1,4.7,13.0,4.3,0.0,14.5,26.8,51,114
