,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Kelly Oubre Jr.,Golden State Warriors,37:05,9,18,.500,2,8,.250,3,4,.750,2,2,4,0,2,2,0,2,23,+5,37:05,.582,.556,.444,.222,6.0,6.6,6.3,0.0,2.6,4.8,0.0,23.5,115,111
1,Stephen Curry,Golden State Warriors,35:37,8,22,.364,3,12,.250,7,7,1.000,0,1,1,7,1,0,4,2,26,-3,35:37,.518,.432,.545,.318,0.0,3.5,1.6,28.4,1.3,0.0,13.8,36.0,98,118
2,Andrew Wiggins,Golden State Warriors,31:47,7,11,.636,3,5,.600,1,3,.333,0,3,3,1,1,0,0,4,18,-8,31:47,.731,.773,.455,.273,0.0,11.6,5.5,4.5,1.5,0.0,0.0,17.1,133,115
3,Draymond Green,Golden State Warriors,30:54,3,6,.500,1,2,.500,0,0,0,0,8,8,9,1,0,3,5,7,-8,30:54,.583,.583,.333,.000,0.0,31.9,15.2,35.5,1.5,0.0,33.3,12.8,107,109
4,James Wiseman,Golden State Warriors,12:51,2,4,.500,0,0,0,0,0,0,0,3,3,0,1,1,5,5,4,-19,12:51,.500,.500,.000,.000,0.0,28.7,13.7,0.0,3.7,6.9,55.6,30.9,37,100
6,Kevon Looney,Golden State Warriors,19:21,3,3,1.000,1,1,1.000,0,0,0,1,5,6,1,0,0,0,3,7,+12,19:21,1.167,1.167,.333,.000,5.8,31.8,18.2,6.8,0.0,0.0,0.0,6.8,231,112
7,Eric Paschall,Golden State Warriors,19:16,8,11,.727,0,1,.000,3,4,.750,1,3,4,3,1,0,0,1,19,+1,19:16,.745,.727,.091,.364,5.8,19.2,12.2,31.1,2.5,0.0,0.0,29.2,152,111
8,Damion Lee,Golden State Warriors,18:04,1,3,.333,1,3,.333,0,0,0,0,1,1,2,1,0,0,2,3,+10,18:04,.500,.500,1.000,.000,0.0,6.8,3.2,12.9,2.6,0.0,0.0,7.3,117,114
9,Brad Wanamaker,Golden State Warriors,16:59,2,5,.400,0,1,.000,0,0,0,1,0,1,5,0,0,1,2,4,+8,16:59,.400,.400,.200,.000,6.6,0.0,3.4,36.9,0.0,0.0,16.7,15.6,106,121
10,Kent Bazemore,Golden State Warriors,12:41,1,3,.333,1,3,.333,1,2,.500,0,1,1,2,0,0,0,1,4,+2,12:41,.515,.500,1.000,.667,0.0,9.7,4.6,18.8,0.0,0.0,0.0,13.5,119,119
11,Jordan Poole,Golden State Warriors,5:23,0,1,.000,0,1,.000,0,0,0,0,0,0,1,0,0,0,0,0,+10,5:23,.000,.000,1.000,.000,0.0,0.0,0.0,20.3,0.0,0.0,0.0,8.2,55,122
12,Mychal Mulder,Golden State Warriors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Team Totals,Golden State Warriors,240,44,87,.506,12,37,.324,15,20,.750,5,27,32,31,8,3,13,27,115,0,240,.600,.575,.425,.230,11.6,69.2,39.0,70.5,8.0,5.6,11.9,100.0,114.6,112.6
0,LeBron James,Los Angeles Lakers,37:58,6,16,.375,2,7,.286,5,8,.625,0,5,5,5,1,0,5,1,19,-9,37:58,.487,.438,.438,.500,0.0,14.7,7.7,19.5,1.3,0.0,20.4,27.3,91,116
1,Anthony Davis,Los Angeles Lakers,37:02,6,16,.375,0,1,.000,5,7,.714,5,12,17,7,2,3,1,3,17,+12,37:02,.445,.375,.063,.438,16.6,36.2,26.9,28.2,2.6,7.8,5.0,22.9,119,104
2,Dennis Schröder,Los Angeles Lakers,33:08,8,15,.533,1,5,.200,8,9,.889,1,4,5,3,2,0,3,3,25,+7,33:08,.659,.567,.333,.600,3.7,13.5,8.8,15.3,2.9,0.0,13.7,28.0,125,113
3,Kentavious Caldwell-Pope,Los Angeles Lakers,22:54,1,3,.333,1,3,.333,1,1,1.000,1,2,3,2,0,0,1,2,4,-2,22:54,.581,.500,1.000,.333,5.4,9.7,7.7,11.1,0.0,0.0,22.5,8.2,118,119
4,Marc Gasol,Los Angeles Lakers,16:15,2,5,.400,1,2,.500,0,0,0,0,1,1,1,1,0,2,1,5,+4,16:15,.500,.500,.400,.000,0.0,6.9,3.6,8.7,2.9,0.0,28.6,18.2,77,113
6,Montrezl Harrell,Los Angeles Lakers,28:09,7,8,.875,0,0,0,3,5,.600,2,6,8,1,0,2,0,2,17,+2,28:09,.833,.875,.000,.625,8.7,23.8,16.6,6.1,0.0,6.8,0.0,15.3,173,112
