,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Furkan Korkmaz,Philadelphia 76ers,28:07,5,10,.500,2,4,.500,0,0,0,1,5,6,2,1,0,2,1,12,+13,28:07,.600,.600,.400,.000,3.7,21.3,11.9,9.9,1.7,0.0,16.7,17.7,109,96
1,Joel Embiid,Philadelphia 76ers,26:24,9,16,.563,0,1,.000,13,13,1.000,4,4,8,6,1,2,2,3,31,+12,26:24,.714,.563,.063,.813,15.8,18.2,16.9,41.0,1.8,10.4,8.4,37.2,151,91
2,Matisse Thybulle,Philadelphia 76ers,25:43,4,7,.571,2,5,.400,0,0,0,0,2,2,2,3,0,0,2,10,+12,25:43,.714,.714,.714,.000,0.0,9.3,4.3,10.5,5.7,0.0,0.0,11.3,155,90
3,Tobias Harris,Philadelphia 76ers,24:37,6,17,.353,1,5,.200,0,0,0,0,4,4,4,1,2,2,1,13,+23,24:37,.382,.382,.294,.000,0.0,19.5,9.1,24.9,2.0,11.1,10.5,32.0,85,91
4,Danny Green,Philadelphia 76ers,19:45,2,5,.400,1,4,.250,0,0,0,1,3,4,0,1,1,0,1,5,+9,19:45,.500,.500,.800,.000,5.3,18.2,11.3,0.0,2.5,6.9,0.0,10.5,117,92
6,Isaiah Joe,Philadelphia 76ers,25:24,4,10,.400,2,6,.333,0,0,0,1,2,3,3,0,0,0,1,10,+18,25:24,.500,.500,.600,.000,4.1,9.4,6.6,16.0,0.0,0.0,0.0,16.3,124,103
7,Charlie Brown Jr.,Philadelphia 76ers,22:17,0,3,.000,0,3,.000,1,2,.500,0,4,4,0,2,0,1,1,1,+8,22:17,.129,.000,1.000,.667,0.0,21.5,10.0,0.0,4.4,0.0,20.5,9.1,24,90
8,Myles Powell,Philadelphia 76ers,19:53,3,8,.375,0,2,.000,0,0,0,1,3,4,2,1,0,3,2,6,+7,19:53,.375,.375,.250,.000,5.2,18.1,11.2,13.5,2.4,0.0,27.3,22.9,69,95
9,Georges Niang,Philadelphia 76ers,19:25,3,8,.375,2,5,.400,0,0,0,0,0,0,1,1,0,1,4,8,+2,19:25,.500,.500,.625,.000,0.0,0.0,0.0,6.9,2.5,0.0,11.1,19.2,98,98
10,Andre Drummond,Philadelphia 76ers,17:05,6,8,.750,0,0,0,1,3,.333,4,6,10,3,1,1,1,2,13,+13,17:05,.697,.750,.000,.375,24.4,42.1,32.7,32.2,2.8,8.0,9.7,25.0,142,85
11,Charles Bassey,Philadelphia 76ers,4:31,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,0,-5,4:31,0,0,0,0,23.1,0.0,12.4,0.0,10.8,30.4,0,0.0,222,63
12,Braxton Key,Philadelphia 76ers,3:58,1,1,1.000,0,0,0,0,0,0,1,0,1,0,1,0,2,1,2,-5,3:58,1.000,1.000,.000,.000,26.3,0.0,14.1,0.0,12.2,0.0,66.7,31.3,62,76
13,Aaron Henry,Philadelphia 76ers,2:51,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,2:51,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0,106
14,Team Totals,Philadelphia 76ers,240,43,94,.457,10,35,.286,15,18,.833,14,33,47,23,14,7,14,21,111,0,240,.545,.511,.372,.191,30.4,82.5,54.7,53.5,14.2,20.0,12.1,100.0,112.4,92.1
