,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,De'Aaron Fox,Sacramento Kings,33:50,9,18,.500,2,6,.333,4,5,.800,0,3,3,5,2,2,0,2,24,+18,33:50,.594,.556,.333,.278,0.0,9.5,5.5,20.7,3.0,4.3,0.0,28.4,128,117
1,Buddy Hield,Sacramento Kings,33:43,7,13,.538,5,9,.556,1,1,1.000,1,3,4,1,1,0,0,4,20,+13,33:43,.744,.731,.692,.077,4.3,9.5,7.3,3.8,1.5,0.0,0.0,18.9,144,123
2,Richaun Holmes,Sacramento Kings,33:26,8,11,.727,0,0,0,7,10,.700,3,9,12,3,1,3,0,3,23,+20,33:26,.747,.727,.000,.909,13.1,28.7,22.1,12.1,1.5,6.5,0.0,21.9,165,113
3,Harrison Barnes,Sacramento Kings,32:36,4,7,.571,3,4,.750,3,4,.750,0,2,2,2,0,0,1,1,14,+1,32:36,.799,.786,.571,.571,0.0,6.5,3.8,7.2,0.0,0.0,10.2,14.2,142,128
4,Tyrese Haliburton,Sacramento Kings,31:44,7,15,.467,1,6,.167,0,0,0,0,4,4,10,2,0,1,2,15,+20,31:44,.500,.500,.400,.000,0.0,13.4,7.8,41.5,3.2,0.0,6.3,24.0,122,119
6,Delon Wright,Sacramento Kings,22:52,0,2,.000,0,1,.000,2,2,1.000,0,4,4,5,1,0,1,2,2,-7,22:52,.347,.000,.500,1.000,0.0,18.7,10.8,22.3,2.2,0.0,25.8,8.1,113,119
7,Terence Davis,Sacramento Kings,18:18,4,7,.571,3,5,.600,3,3,1.000,0,3,3,2,2,0,2,0,14,+7,18:18,.841,.786,.714,.429,0.0,17.5,10.1,14.4,5.5,0.0,19.4,26.8,132,113
8,Maurice Harkless,Sacramento Kings,14:13,5,8,.625,3,4,.750,0,0,0,0,1,1,0,0,0,0,0,13,+16,14:13,.813,.813,.500,.000,0.0,7.5,4.3,0.0,0.0,0.0,0.0,26.7,141,127
9,Chimezie Metu,Sacramento Kings,13:23,2,2,1.000,1,1,1.000,0,0,0,0,2,2,0,0,0,0,1,5,-3,13:23,1.250,1.250,.500,.000,0.0,15.9,9.2,0.0,0.0,0.0,0.0,7.1,250,125
10,Chris Silva,Sacramento Kings,1:11,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1:11,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,129
11,Kyle Guy,Sacramento Kings,1:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1:11,0,0,0,0,0.0,0.0,0.0,86.3,0.0,0.0,0,0.0,238,129
12,Justin James,Sacramento Kings,1:11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1:11,0,0,0,0,0.0,90.1,52.0,0.0,0.0,0.0,0,0.0,0,105
13,DaQuan Jeffries,Sacramento Kings,1:11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1:11,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,80.3,65,129
14,Robert Woodard II,Sacramento Kings,1:11,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1:11,0,0,0,0,0.0,90.1,52.0,0.0,0.0,61.5,0,0.0,0,56
15,Team Totals,Sacramento Kings,240,47,84,.560,18,36,.500,20,25,.800,4,33,37,29,9,6,6,15,132,0,240,.695,.667,.429,.298,12.1,73.3,47.4,61.7,9.4,9.1,5.9,100.0,137.7,120.0
0,Dejounte Murray,San Antonio Spurs,33:15,11,18,.611,1,3,.333,0,0,0,1,7,8,7,0,0,1,2,23,-25,33:15,.639,.639,.167,.000,3.2,30.6,14.8,32.5,0.0,0.0,5.3,24.9,136,141
1,DeMar DeRozan,San Antonio Spurs,32:21,6,15,.400,0,1,.000,5,5,1.000,0,3,3,8,0,0,2,2,17,+1,32:21,.494,.400,.067,.333,0.0,13.5,5.7,31.2,0.0,0.0,10.4,25.9,112,142
2,Jakob Poeltl,San Antonio Spurs,31:56,8,11,.727,0,0,0,1,2,.500,7,4,11,2,0,3,2,2,17,-17,31:56,.715,.727,.000,.182,23.4,18.2,21.2,8.6,0.0,9.4,14.4,18.9,139,133
3,Derrick White,San Antonio Spurs,31:54,7,11,.636,3,7,.429,2,3,.667,1,2,3,1,1,0,2,5,19,-19,31:54,.771,.773,.636,.273,3.3,9.1,5.8,4.1,1.6,0.0,14.0,19.6,132,139
4,Keldon Johnson,San Antonio Spurs,25:28,2,8,.250,0,0,0,3,4,.750,1,3,4,1,0,0,0,2,7,-17,25:28,.359,.250,.000,.500,4.2,17.1,9.7,4.4,0.0,0.0,0.0,16.7,93,142
6,Patty Mills,San Antonio Spurs,25:51,3,9,.333,3,8,.375,0,0,0,0,0,0,1,0,0,1,1,9,-5,25:51,.500,.500,.889,.000,0.0,0.0,0.0,4.5,0.0,0.0,10.0,16.9,97,144
7,Rudy Gay,San Antonio Spurs,19:40,4,9,.444,2,5,.400,0,0,0,0,4,4,2,2,0,1,2,10,+3,19:40,.556,.556,.556,.000,0.0,29.6,12.5,13.1,5.1,0.0,10.0,22.2,109,129
