,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,DeMar DeRozan,San Antonio Spurs,37:47,11,18,.611,1,1,1.000,13,14,.929,2,7,9,9,1,0,1,5,36,-1,37:47,.745,.639,.056,.778,5.9,20.7,13.3,40.8,1.3,0.0,4.0,29.6,158,131
1,LaMarcus Aldridge,San Antonio Spurs,34:26,7,12,.583,5,9,.556,2,2,1.000,1,8,9,3,0,1,3,3,21,-7,34:26,.815,.792,.750,.167,3.2,25.9,14.6,13.0,0.0,2.2,18.9,20.5,126,131
2,Bryn Forbes,San Antonio Spurs,28:39,7,12,.583,4,8,.500,3,4,.750,0,2,2,0,0,0,2,1,21,-13,28:39,.763,.750,.667,.333,0.0,7.8,3.9,0.0,0.0,0.0,12.7,24.4,117,137
3,Dejounte Murray,San Antonio Spurs,24:09,3,6,.500,0,1,.000,0,0,0,1,2,3,5,0,1,2,1,6,-17,24:09,.500,.500,.167,.000,4.6,9.2,6.9,27.6,0.0,3.2,25.0,14.7,105,134
4,Trey Lyles,San Antonio Spurs,15:58,1,5,.200,0,3,.000,0,0,0,0,3,3,2,0,0,0,2,2,-9,15:58,.200,.200,.600,.000,0.0,21.0,10.5,15.4,0.0,0.0,0.0,13.9,64,134
6,Rudy Gay,San Antonio Spurs,25:44,5,12,.417,3,7,.429,0,0,0,1,4,5,2,0,1,0,1,13,-3,25:44,.542,.542,.583,.000,4.3,17.4,10.8,11.4,0.0,3.0,0.0,20.7,112,132
7,Patty Mills,San Antonio Spurs,23:03,3,6,.500,2,4,.500,0,0,0,0,1,1,2,1,0,0,1,8,-5,23:03,.667,.667,.667,.000,0.0,4.8,2.4,11.6,2.1,0.0,0.0,11.6,133,133
8,Derrick White,San Antonio Spurs,19:36,1,6,.167,1,4,.250,0,0,0,0,1,1,4,0,0,1,2,3,+4,19:36,.250,.250,.667,.000,0.0,5.7,2.8,24.8,0.0,0.0,14.3,15.9,73,137
9,Lonnie Walker IV,San Antonio Spurs,14:45,1,5,.200,1,2,.500,0,0,0,0,2,2,0,1,0,1,0,3,-13,14:45,.300,.300,.400,.000,0.0,15.1,7.6,0.0,3.2,0.0,16.7,18.1,48,128
10,Jakob Poeltl,San Antonio Spurs,11:48,3,4,.750,0,0,0,0,1,.000,0,2,2,2,0,3,1,1,6,-6,11:48,.676,.750,.000,.250,0.0,18.9,9.5,27.3,0.0,19.7,18.4,20.5,113,119
