,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Julius Randle,New York Knicks,25:41,6,11,.545,1,4,.250,2,3,.667,1,6,7,3,1,0,2,2,15,-21,25:41,.609,.591,.364,.273,3.2,23.9,12.5,27.0,1.9,0.0,14.0,23.6,110,112
1,Marcus Morris,New York Knicks,24:53,4,11,.364,1,6,.167,1,1,1.000,1,2,3,0,0,0,3,2,10,-25,24:53,.437,.409,.545,.091,3.3,8.2,5.5,0.0,0.0,0.0,20.8,24.6,71,121
2,RJ Barrett,New York Knicks,18:52,1,9,.111,0,2,.000,3,4,.750,0,4,4,0,0,0,0,0,5,-18,18:52,.232,.111,.222,.444,0.0,21.7,9.7,0.0,0.0,0.0,0.0,24.1,52,117
3,Frank Ntilikina,New York Knicks,17:53,1,5,.200,0,2,.000,0,0,0,0,0,0,1,1,0,1,1,2,-21,17:53,.200,.200,.400,.000,0.0,0.0,0.0,9.2,2.7,0.0,16.7,14.2,42,118
4,Taj Gibson,New York Knicks,16:20,0,2,.000,0,1,.000,0,0,0,1,3,4,2,1,0,2,3,0,-20,16:20,.000,.000,.500,.000,5.1,18.8,11.2,18.4,2.9,0.0,50.0,10.4,33,111
6,Mitchell Robinson,New York Knicks,27:19,5,8,.625,0,0,0,4,7,.571,4,1,5,0,0,1,1,3,14,-6,27:19,.632,.625,.000,.875,12.1,3.7,8.4,0.0,0.0,3.6,8.3,18.7,124,121
7,Damyean Dotson,New York Knicks,23:06,3,8,.375,2,6,.333,0,0,0,1,3,4,0,0,0,0,0,8,-8,23:06,.500,.500,.750,.000,3.6,13.3,7.9,0.0,0.0,0.0,0.0,14.7,104,120
8,Kevin Knox,New York Knicks,20:18,1,7,.143,0,4,.000,0,0,0,0,3,3,3,0,1,0,1,2,-3,20:18,.143,.143,.571,.000,0.0,15.1,6.8,23.9,0.0,4.8,0.0,14.6,49,116
9,Bobby Portis,New York Knicks,19:43,4,9,.444,0,3,.000,3,4,.750,2,8,10,0,1,1,1,2,11,-5,19:43,.511,.444,.333,.444,8.4,41.4,23.2,0.0,2.4,5.0,8.5,25.2,101,102
10,Allonzo Trier,New York Knicks,14:22,4,9,.444,2,5,.400,3,5,.600,0,0,0,2,0,0,1,0,13,-1,14:22,.580,.556,.556,.556,0.0,0.0,0.0,35.9,0.0,0.0,8.2,35.9,111,124
11,Dennis Smith Jr.,New York Knicks,13:36,2,7,.286,1,2,.500,0,2,.000,1,3,4,0,0,0,0,1,5,-8,13:36,.317,.357,.286,.286,6.1,22.5,13.4,0.0,0.0,0.0,0.0,24.5,70,117
12,Elfrid Payton,New York Knicks,12:32,1,4,.250,0,2,.000,0,0,0,0,2,2,4,1,0,0,2,2,-2,12:32,.250,.250,.500,.000,0.0,16.3,7.3,54.4,3.8,0.0,0.0,13.5,86,109
13,Ignas Brazdeikis,New York Knicks,5:25,0,1,.000,0,1,.000,0,0,0,0,1,1,1,0,0,0,1,0,-2,5:25,.000,.000,1.000,.000,0.0,18.9,8.4,27.7,0.0,0.0,0.0,7.8,42,118
14,Team Totals,New York Knicks,240,32,91,.352,7,38,.184,16,26,.615,11,36,47,16,5,3,11,18,87,0,240,.425,.390,.418,.286,19.0,76.6,44.8,50.0,5.0,6.1,9.7,100.0,87.3,115.4
0,CJ McCollum,Portland Trail Blazers,31:25,5,14,.357,1,8,.125,2,2,1.000,0,4,4,3,0,1,2,3,13,+11,31:25,.437,.393,.571,.143,0.0,10.5,5.8,14.6,0.0,2.9,11.8,22.9,90,92
1,Damian Lillard,Portland Trail Blazers,28:59,9,15,.600,8,12,.667,5,5,1.000,0,2,2,6,0,0,3,2,31,+28,28:59,.901,.867,.800,.333,0.0,5.7,3.2,41.2,0.0,0.0,14.9,29.7,157,95
2,Hassan Whiteside,Portland Trail Blazers,25:38,7,11,.636,0,0,0,3,3,1.000,4,11,15,2,0,5,1,1,17,+28,25:38,.690,.636,.000,.273,15.9,35.5,26.8,14.5,0.0,17.7,7.5,22.2,145,74
3,Carmelo Anthony,Portland Trail Blazers,24:52,5,13,.385,3,4,.750,3,6,.500,0,4,4,0,2,1,3,2,16,+12,24:52,.512,.500,.308,.462,0.0,13.3,7.4,0.0,3.9,3.6,16.1,32.0,85,82
4,Kent Bazemore,Portland Trail Blazers,21:49,1,5,.200,0,3,.000,2,2,1.000,0,3,3,0,1,0,1,1,4,+18,21:49,.340,.200,.600,.400,0.0,11.4,6.3,0.0,2.2,0.0,14.5,13.4,64,89
6,Anfernee Simons,Portland Trail Blazers,28:43,5,9,.556,4,7,.571,2,2,1.000,0,5,5,3,0,0,0,3,16,+8,28:43,.810,.778,.778,.222,0.0,14.4,8.0,16.4,0.0,0.0,0.0,14.7,171,92
7,Mario Hezonja,Portland Trail Blazers,23:09,2,3,.667,0,0,0,1,2,.500,3,7,10,1,1,0,1,3,5,+5,23:09,.644,.667,.000,.667,13.2,25.0,19.7,5.9,2.1,0.0,20.5,9.0,130,83
8,Skal Labissière,Portland Trail Blazers,21:25,0,3,.000,0,1,.000,0,0,0,1,5,6,1,0,0,0,4,0,+13,21:25,.000,.000,.333,.000,4.8,19.3,12.8,5.7,0.0,0.0,0.0,6.0,48,89
9,Nassir Little,Portland Trail Blazers,11:26,2,5,.400,0,1,.000,2,2,1.000,1,1,2,4,1,0,0,1,6,+5,11:26,.510,.400,.200,.400,8.9,7.2,8.0,54.9,4.2,0.0,0.0,21.9,142,86
10,Gary Trent Jr.,Portland Trail Blazers,10:19,0,5,.000,0,3,.000,0,0,0,0,3,3,0,1,0,1,1,0,+14,10:19,.000,.000,.600,.000,0.0,24.1,13.3,0.0,4.7,0.0,16.7,24.8,0,79
11,Anthony Tolliver,Portland Trail Blazers,6:29,1,3,.333,1,2,.500,0,0,0,0,2,2,0,0,0,0,0,3,-2,6:29,.500,.500,.667,.000,0.0,25.5,14.1,0.0,0.0,0.0,0.0,19.7,103,89
12,Jaylen Hoard,Portland Trail Blazers,5:46,2,4,.500,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,0,5:46,.500,.500,.000,.000,35.4,0.0,15.9,0.0,0.0,0.0,0.0,29.6,123,98
13,Team Totals,Portland Trail Blazers,240,39,90,.433,17,41,.415,20,24,.833,11,47,58,20,6,7,12,21,115,0,240,.572,.528,.456,.267,23.4,81.0,55.2,51.3,6.0,13.2,10.7,100.0,115.4,87.3
