,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Reggie Bullock,New York Knicks,29:59,5,10,.500,2,5,.400,0,0,0,0,2,2,0,1,0,1,3,12,+14,29:59,.600,.600,.500,.000,0.0,5.5,3.1,0.0,1.7,0.0,9.1,17.2,105,99
1,Marcus Morris,New York Knicks,29:50,8,16,.500,2,5,.400,1,2,.500,0,3,3,0,1,0,0,3,19,+5,29:50,.563,.563,.313,.125,0.0,8.3,4.7,0.0,1.7,0.0,0.0,26.5,111,97
2,Elfrid Payton,New York Knicks,28:27,4,11,.364,0,1,.000,1,2,.500,2,4,6,8,1,2,3,1,9,+10,28:27,.379,.364,.091,.182,7.7,11.6,9.9,39.4,1.8,5.5,20.2,24.5,91,92
3,Julius Randle,New York Knicks,27:20,7,17,.412,0,2,.000,5,5,1.000,3,6,9,1,1,0,1,1,19,+8,27:20,.495,.412,.118,.294,12.0,18.2,15.5,6.1,1.9,0.0,5.0,34.6,107,91
4,Taj Gibson,New York Knicks,20:35,4,5,.800,0,0,0,2,2,1.000,1,4,5,0,0,1,0,0,10,+20,20:35,.850,.800,.000,.400,5.3,16.1,11.4,0.0,0.0,3.8,0.0,13.4,176,94
6,Mitchell Robinson,New York Knicks,27:25,0,1,.000,0,0,0,2,2,1.000,1,5,6,0,1,4,1,1,2,0,27:25,.532,.000,.000,2.000,4.0,15.1,10.3,0.0,1.9,11.5,34.7,4.9,92,86
7,Damyean Dotson,New York Knicks,20:59,5,7,.714,2,2,1.000,0,0,0,0,5,5,1,1,0,0,3,12,+5,20:59,.857,.857,.286,.000,0.0,19.7,11.2,7.7,2.4,0.0,0.0,15.6,169,88
8,Bobby Portis,New York Knicks,20:40,5,9,.556,2,4,.500,0,0,0,0,5,5,4,0,0,1,2,12,+12,20:40,.667,.667,.444,.000,0.0,20.0,11.4,31.6,0.0,0.0,10.0,22.7,129,94
9,Frank Ntilikina,New York Knicks,19:33,2,5,.400,0,1,.000,2,2,1.000,0,2,2,3,0,2,2,3,6,+10,19:33,.510,.400,.200,.400,0.0,8.5,4.8,20.4,0.0,8.1,25.4,18.9,92,96
10,Kevin Knox,New York Knicks,15:12,1,4,.250,1,3,.333,2,2,1.000,0,6,6,0,0,0,1,0,5,+16,15:12,.512,.375,.750,.500,0.0,32.7,18.6,0.0,0.0,0.0,17.0,18.1,88,87
