,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Fred VanVleet,Toronto Raptors,40:16,5,15,.333,3,8,.375,4,4,1.000,0,5,5,8,1,1,2,4,17,+11,40:16,.507,.433,.533,.267,0.0,11.9,6.7,29.8,1.3,2.2,10.7,23.0,104,102
1,Pascal Siakam,Toronto Raptors,37:58,9,18,.500,2,4,.500,7,7,1.000,0,6,6,5,1,2,1,1,27,+10,37:58,.640,.556,.222,.389,0.0,15.2,8.5,23.7,1.3,4.7,4.5,28.7,125,100
2,DeAndre' Bembry,Toronto Raptors,36:51,2,3,.667,1,2,.500,0,0,0,0,2,2,4,0,0,1,2,5,+12,36:51,.833,.833,.667,.000,0.0,5.2,2.9,14.7,0.0,0.0,25.0,5.4,136,110
3,Norman Powell,Toronto Raptors,30:36,9,12,.750,4,7,.571,7,8,.875,0,4,4,3,2,0,1,5,29,+12,30:36,.934,.917,.583,.667,0.0,12.5,7.1,19.7,3.3,0.0,6.1,26.7,168,99
4,OG Anunoby,Toronto Raptors,26:32,4,12,.333,0,6,.000,2,2,1.000,0,7,7,1,0,1,0,1,10,+2,26:32,.388,.333,.500,.167,0.0,25.3,14.2,5.9,0.0,3.4,0.0,24.0,79,99
6,Chris Boucher,Toronto Raptors,22:21,4,7,.571,0,2,.000,0,0,0,1,6,7,1,2,0,1,2,8,+4,22:21,.571,.571,.286,.000,5.5,25.8,16.9,7.3,4.5,0.0,12.5,17.7,103,90
7,Matt Thomas,Toronto Raptors,16:44,2,5,.400,1,3,.333,0,0,0,0,1,1,1,0,0,0,1,5,+13,16:44,.500,.500,.600,.000,0.0,5.7,3.2,8.9,0.0,0.0,0.0,14.8,99,109
8,Aron Baynes,Toronto Raptors,14:47,2,3,.667,0,0,0,2,2,1.000,1,2,3,2,0,1,3,3,6,+19,14:47,.773,.667,.000,.667,8.3,13.0,10.9,20.6,0.0,6.0,43.6,23.0,102,102
9,Yuta Watanabe,Toronto Raptors,5:37,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,1,0,-3,5:37,0,0,0,0,0.0,34.2,19.2,0.0,0.0,15.8,0,0.0,0,88
10,Malachi Flynn,Toronto Raptors,4:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-7,4:39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,111
11,Stanley Johnson,Toronto Raptors,1:19,1,1,1.000,1,1,1.000,0,0,0,0,0,0,0,0,0,0,0,3,-1,1:19,.000,.000,1.000,.000,0.0,0.0,0.0,95.9,0.0,0.0,0.0,37.5,53,112
12,Terence Davis,Toronto Raptors,1:19,0,1,.000,0,1,.000,0,0,0,0,0,0,1,0,0,0,0,0,-1,1:19,1.500,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,300,112
13,Paul Watson,Toronto Raptors,1:01,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,-1,1:01,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.6,0,112
14,Team Totals,Toronto Raptors,240,38,78,.487,12,35,.343,22,23,.957,2,35,37,26,6,6,9,21,110,0,240,.624,.564,.449,.295,5.1,70.0,41.6,68.4,6.3,11.1,9.3,100.0,116.3,101.5
0,Khris Middleton,Milwaukee Bucks,37:08,5,13,.385,0,3,.000,3,3,1.000,2,6,8,5,1,0,6,4,13,-16,37:08,.454,.385,.231,.231,5.2,19.9,11.6,22.6,1.4,0.0,29.5,23.2,80,117
1,Giannis Antetokounmpo,Milwaukee Bucks,37:05,8,20,.400,0,4,.000,7,13,.538,1,11,12,8,2,0,5,6,23,-8,37:05,.447,.400,.200,.650,2.6,36.5,17.5,42.0,2.7,0.0,16.3,35.2,91,113
2,Bryn Forbes,Milwaukee Bucks,28:48,4,8,.500,3,7,.429,0,0,0,2,3,5,1,1,0,0,1,11,+3,28:48,.688,.688,.875,.000,6.7,12.8,9.4,5.9,1.8,0.0,0.0,11.8,147,117
3,Donte DiVincenzo,Milwaukee Bucks,26:40,6,15,.400,2,6,.333,0,0,0,2,5,7,4,0,0,1,3,14,+3,26:40,.467,.467,.400,.000,7.2,23.1,14.2,29.8,0.0,0.0,6.3,25.5,106,120
4,Brook Lopez,Milwaukee Bucks,20:23,4,7,.571,1,3,.333,3,3,1.000,2,2,4,0,1,2,1,1,12,-11,20:23,.721,.643,.429,.429,9.4,12.1,10.6,0.0,2.5,11.0,10.7,19.4,135,104
6,Pat Connaughton,Milwaukee Bucks,29:21,2,4,.500,1,3,.333,2,2,1.000,0,3,3,2,0,0,0,3,7,-11,29:21,.717,.625,.750,.500,0.0,12.6,5.5,10.3,0.0,0.0,0.0,7.1,162,121
7,D.J. Augustin,Milwaukee Bucks,24:59,3,9,.333,3,7,.429,0,0,0,0,3,3,1,0,0,0,1,9,-16,24:59,.500,.500,.778,.000,0.0,14.8,6.5,6.6,0.0,0.0,0.0,15.3,111,121
8,Bobby Portis,Milwaukee Bucks,19:16,1,3,.333,0,0,0,0,0,0,3,4,7,2,0,0,2,2,2,-18,19:16,.333,.333,.000,.000,14.9,25.6,19.6,15.3,0.0,0.0,40.0,11.0,78,120
9,Thanasis Antetokounmpo,Milwaukee Bucks,7:41,2,6,.333,0,0,0,1,2,.500,3,0,3,0,0,0,0,2,5,+6,7:41,.363,.333,.000,.333,37.5,0.0,21.1,0.0,0.0,0.0,0.0,38.0,97,121
10,Torrey Craig,Milwaukee Bucks,7:20,0,3,.000,0,1,.000,0,0,0,0,0,0,0,1,0,0,0,0,-3,7:20,.000,.000,.333,.000,0.0,0.0,0.0,0.0,6.9,0.0,0.0,17.4,0,105
11,Jaylen Adams,Milwaukee Bucks,1:19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+1,1:19,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,121
12,D.J. Wilson,Milwaukee Bucks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Team Totals,Milwaukee Bucks,240,35,88,.398,10,34,.294,16,23,.696,15,37,52,23,6,2,15,23,96,0,240,.489,.455,.386,.261,30.0,94.9,58.4,65.7,6.3,4.7,13.3,100.0,101.5,116.3
