,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Christian Wood,Houston Rockets,27:02,11,13,.846,3,4,.750,2,2,1.000,0,9,9,0,1,1,1,1,27,+23,27:02,.973,.962,.308,.154,0.0,33.3,17.2,0.0,1.7,3.6,6.7,23.0,165,101
1,John Wall,Houston Rockets,26:05,5,12,.417,4,6,.667,1,2,.500,0,2,2,9,1,1,2,4,15,+3,26:05,.582,.583,.500,.167,0.0,7.7,4.0,46.3,1.7,3.7,13.4,23.9,121,106
2,P.J. Tucker,Houston Rockets,24:53,2,6,.333,0,3,.000,1,2,.500,0,3,3,2,2,0,1,2,5,+4,24:53,.363,.333,.500,.333,0.0,12.1,6.2,9.4,3.6,0.0,12.7,13.2,78,104
3,Victor Oladipo,Houston Rockets,24:42,7,14,.500,4,8,.500,2,2,1.000,0,6,6,7,0,1,1,0,20,+4,24:42,.672,.643,.571,.143,0.0,24.3,12.5,43.3,0.0,3.9,6.3,26.9,137,107
4,Jae'Sean Tate,Houston Rockets,23:56,6,8,.750,1,2,.500,0,0,0,3,6,9,0,3,0,0,3,13,+15,23:56,.813,.813,.250,.000,13.4,25.1,19.4,0.0,5.7,0.0,0.0,14.0,165,96
6,Danuel House Jr.,Houston Rockets,27:41,2,7,.286,2,5,.400,2,2,1.000,0,4,4,4,1,1,1,1,8,+9,27:41,.508,.429,.714,.286,0.0,14.4,7.5,16.7,1.6,3.5,11.3,13.4,110,106
7,Eric Gordon,Houston Rockets,22:52,4,9,.444,2,6,.333,4,5,.800,0,0,0,4,0,1,3,0,14,+13,22:52,.625,.556,.667,.556,0.0,0.0,0.0,22.9,0.0,4.2,21.1,26.0,108,113
8,Sterling Brown,Houston Rockets,18:12,3,7,.429,2,5,.400,0,0,0,0,3,3,3,0,0,0,4,8,+11,18:12,.571,.571,.714,.000,0.0,16.5,8.5,21.3,0.0,0.0,0.0,16.1,126,110
9,David Nwaba,Houston Rockets,15:44,4,11,.364,1,2,.500,0,0,0,3,0,3,0,0,0,0,2,9,+18,15:44,.409,.409,.182,.000,20.3,0.0,9.8,0.0,0.0,0.0,0.0,29.2,96,114
10,DeMarcus Cousins,Houston Rockets,13:50,0,2,.000,0,2,.000,4,5,.800,0,3,3,2,0,0,2,5,4,-3,13:50,.476,.000,1.000,2.500,0.0,21.7,11.2,15.4,0.0,0.0,32.3,18.7,85,107
11,Ben McLemore,Houston Rockets,5:01,1,2,.500,1,2,.500,0,0,0,0,1,1,0,0,0,1,0,3,-9,5:01,.000,.000,1.000,.000,0.0,19.9,10.3,21.3,0.0,0.0,0.0,8.3,63,107
12,Mason Jones,Houston Rockets,5:01,0,1,.000,0,1,.000,0,0,0,0,1,1,1,0,0,0,2,0,-9,5:01,0,0,0,0,21.3,0.0,10.3,0.0,0.0,0.0,100.0,16.7,38,115
13,Rodions Kurucs,Houston Rockets,5:01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,-9,5:01,.750,.750,1.000,.000,0.0,19.9,10.3,0.0,0.0,0.0,33.3,25.0,77,110
