,Starters,Team,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
0,Cade Cunningham,Detroit Pistons,31:22,5,17,.294,2,7,.286,4,5,.800,0,1,1,4,3,0,2,2,16,-13,31:22,.417,.353,.412,.294,0.0,3.3,1.6,22.4,4.7,0.0,9.4,30.2,83,110
1,Saddiq Bey,Detroit Pistons,28:33,3,12,.250,3,6,.500,2,2,1.000,1,3,4,0,2,0,0,2,11,-17,28:33,.427,.375,.500,.167,3.2,11.0,6.9,0.0,3.4,0.0,0.0,20.2,89,110
2,Jerami Grant,Detroit Pistons,27:54,5,14,.357,1,6,.167,0,0,0,1,4,5,2,0,4,3,4,11,-13,27:54,.393,.393,.429,.000,3.3,15.0,8.8,13.0,0.0,11.9,17.6,27.3,69,110
3,Killian Hayes,Detroit Pistons,27:43,3,9,.333,1,3,.333,0,0,0,0,4,4,6,0,0,0,3,7,-19,27:43,.389,.389,.333,.000,0.0,15.1,7.1,34.9,0.0,0.0,0.0,14.5,101,116
4,Isaiah Stewart,Detroit Pistons,20:59,2,4,.500,0,1,.000,0,0,0,1,4,5,1,0,1,0,2,4,-21,20:59,.500,.500,.250,.000,4.4,19.9,11.7,7.5,0.0,3.9,0.0,8.5,115,112
6,Trey Lyles,Detroit Pistons,25:38,7,8,.875,2,2,1.000,2,2,1.000,1,4,5,0,0,0,1,1,18,-2,25:38,1.014,1.000,.250,.250,3.6,16.3,9.6,0.0,0.0,0.0,10.1,17.2,168,116
7,Frank Jackson,Detroit Pistons,21:06,3,9,.333,2,5,.400,0,0,0,0,2,2,3,0,0,2,1,8,-1,21:06,.444,.444,.556,.000,0.0,9.9,4.6,24.2,0.0,0.0,18.2,23.3,79,119
8,Hamidou Diallo,Detroit Pistons,16:14,4,9,.444,0,4,.000,3,3,1.000,2,5,7,2,0,1,0,0,11,-2,16:14,.533,.444,.444,.333,11.4,32.1,21.1,25.5,0.0,5.1,0.0,28.4,121,106
9,Josh Jackson,Detroit Pistons,15:28,0,1,.000,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,-3,15:28,.000,.000,.000,.000,0.0,6.7,3.2,0.0,3.2,0.0,0.0,2.9,0,113
10,Cory Joseph,Detroit Pistons,13:28,1,3,.333,0,1,.000,0,0,0,0,1,1,2,1,0,2,0,2,-6,13:28,.333,.333,.333,.000,0.0,7.7,3.6,22.7,3.6,0.0,40.0,16.6,55,111
11,Saben Lee,Detroit Pistons,8:56,1,2,.500,0,1,.000,0,0,0,1,2,3,2,0,0,0,0,2,+9,8:56,.500,.500,.500,.000,10.3,23.4,16.4,36.3,0.0,0.0,0.0,10.0,140,113
12,Luka Garza,Detroit Pistons,2:39,1,2,.500,1,1,1.000,0,0,0,0,0,0,0,0,0,2,0,3,+8,2:39,.750,.750,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,67.5,52,123
13,Rodney McGruder,Detroit Pistons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Team Totals,Detroit Pistons,240,35,90,.389,12,37,.324,11,12,.917,7,31,38,22,7,6,12,15,93,0,240,.488,.456,.411,.133,13.5,67.4,38.8,62.9,7.2,10.3,11.2,100.0,95.2,111.5
0,Brandon Ingram,New Orleans Pelicans,33:44,9,19,.474,4,8,.500,4,4,1.000,0,3,3,5,0,2,0,0,26,+28,33:44,.626,.579,.421,.211,0.0,8.2,4.4,25.2,0.0,5.4,0.0,25.5,143,97
1,Josh Hart,New Orleans Pelicans,31:33,5,5,1.000,0,0,0,4,4,1.000,4,9,13,5,1,0,4,4,14,+12,31:33,1.036,1.000,.000,.800,13.2,26.3,20.2,22.8,1.6,0.0,37.2,14.1,138,93
2,Herbert Jones,New Orleans Pelicans,30:07,3,9,.333,1,3,.333,3,4,.750,0,5,5,4,0,1,0,3,10,+21,30:07,.465,.389,.333,.444,0.0,15.3,8.1,17.6,0.0,3.0,0.0,14.8,121,97
3,Jonas Valančiūnas,New Orleans Pelicans,26:55,7,12,.583,0,0,0,3,4,.750,4,7,11,3,0,0,2,2,17,+23,26:55,.618,.583,.000,.333,15.5,24.0,20.0,18.8,0.0,0.0,12.7,24.2,124,98
4,Devonte' Graham,New Orleans Pelicans,25:49,3,10,.300,3,8,.375,0,0,0,0,4,4,4,0,0,0,0,9,+21,25:49,.450,.450,.800,.000,0.0,14.3,7.6,21.0,0.0,0.0,0.0,16.0,117,100
6,Nickeil Alexander-Walker,New Orleans Pelicans,21:51,6,18,.333,2,8,.250,0,0,0,1,2,3,4,2,0,1,2,14,+4,21:51,.389,.389,.444,.000,4.8,8.4,6.7,31.6,4.5,0.0,5.3,36.0,94,91
7,Tomáš Satoranský,New Orleans Pelicans,19:32,2,6,.333,0,4,.000,0,0,0,0,4,4,3,0,0,2,1,4,+3,19:32,.333,.333,.667,.000,0.0,18.9,10.0,20.4,0.0,0.0,25.0,16.9,71,99
8,Garrett Temple,New Orleans Pelicans,18:48,3,6,.500,3,4,.750,0,0,0,3,4,7,1,2,1,1,1,9,+7,18:48,.750,.750,.667,.000,16.7,19.6,18.2,7.7,5.2,4.8,14.3,15.4,137,82
9,Willy Hernangómez,New Orleans Pelicans,18:26,3,5,.600,0,0,0,0,0,0,1,6,7,0,0,0,1,1,6,+1,18:26,.600,.600,.000,.000,5.7,30.0,18.6,0.0,0.0,0.0,16.7,13.5,102,96
10,Jose Alvarado,New Orleans Pelicans,2:39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-8,2:39,0,0,0,0,0.0,0.0,0.0,0.0,18.5,0.0,100.0,15.6,0,61
11,Gary Clark,New Orleans Pelicans,2:39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,2:39,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,103
12,Jaxson Hayes,New Orleans Pelicans,2:39,0,2,.000,0,0,0,0,0,0,1,1,2,0,0,0,1,2,0,-8,2:39,.000,.000,.000,.000,39.4,34.8,37.0,0.0,0.0,0.0,33.3,46.8,22,95
13,Naji Marshall,New Orleans Pelicans,2:39,0,2,.000,0,1,.000,0,0,0,1,0,1,0,0,0,1,0,0,-8,2:39,.000,.000,.500,.000,39.4,0.0,18.5,0.0,0.0,0.0,33.3,46.8,22,103
14,Trey Murphy III,New Orleans Pelicans,2:39,0,1,.000,0,1,.000,0,0,0,0,0,0,0,0,0,0,0,0,-8,2:39,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0,103
15,Team Totals,New Orleans Pelicans,240,41,95,.432,13,37,.351,14,16,.875,15,45,60,29,6,4,14,16,109,0,240,.534,.500,.389,.168,32.6,86.5,61.2,70.7,6.1,7.5,12.1,100.0,111.5,95.2
